age,job,marital,education,default,balance,housing,duration,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
42,blue-collar,married,primary,no,0,yes,209,yes,cellular,7,may,2,-1,0,unknown,no
43,technician,single,tertiary,no,1017,yes,257,no,unknown,19,may,2,-1,0,unknown,no
31,management,married,tertiary,no,2652,no,9,no,cellular,25,aug,9,-1,0,unknown,no
56,blue-collar,married,primary,no,2442,no,111,yes,cellular,18,aug,7,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,240,no,cellular,7,may,3,293,5,failure,no
39,management,married,tertiary,no,0,no,94,no,cellular,29,aug,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,665,yes,57,no,unknown,15,may,4,-1,0,unknown,no
32,services,single,secondary,no,-1139,yes,201,no,cellular,7,jul,1,-1,0,unknown,no
37,self-employed,married,secondary,no,3396,no,69,no,cellular,18,aug,6,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,542,yes,591,yes,unknown,27,may,5,-1,0,unknown,no
39,services,divorced,secondary,no,1957,yes,47,yes,cellular,20,nov,1,-1,0,unknown,no
44,self-employed,married,secondary,no,304,yes,15,no,telephone,9,feb,5,-1,0,unknown,no
41,entrepreneur,married,secondary,no,353,no,90,no,cellular,19,nov,2,-1,0,unknown,no
26,student,single,tertiary,no,13107,yes,112,no,cellular,27,may,2,-1,0,unknown,no
50,admin.,married,secondary,no,1138,yes,73,yes,cellular,31,jul,8,-1,0,unknown,no
33,technician,married,secondary,no,0,yes,163,yes,cellular,19,nov,2,-1,0,unknown,no
26,services,married,secondary,no,199,no,139,no,cellular,24,jul,6,-1,0,unknown,no
31,admin.,single,tertiary,no,383,no,119,yes,cellular,6,feb,1,214,1,failure,no
56,admin.,divorced,primary,no,0,no,542,yes,cellular,10,jul,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,1844,yes,231,no,cellular,11,may,1,-1,0,unknown,no
27,technician,single,secondary,no,42,no,251,no,cellular,28,jan,1,-1,0,unknown,no
41,technician,married,secondary,no,1788,no,222,no,cellular,28,aug,1,-1,0,unknown,no
78,retired,married,primary,no,680,no,838,no,telephone,24,may,1,89,9,failure,no
60,housemaid,married,primary,no,517,no,1178,no,unknown,12,jun,3,-1,0,unknown,no
46,management,married,tertiary,no,3,no,92,no,cellular,18,aug,4,-1,0,unknown,no
25,blue-collar,single,primary,no,17,yes,97,no,unknown,13,may,2,-1,0,unknown,no
30,management,married,tertiary,no,-328,yes,242,no,unknown,14,may,5,-1,0,unknown,no
37,self-employed,divorced,tertiary,no,1513,no,510,no,unknown,30,may,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,603,no,204,no,cellular,22,may,1,-1,0,unknown,no
31,management,single,tertiary,no,307,no,86,no,cellular,21,nov,2,-1,0,unknown,no
35,technician,married,tertiary,no,22,no,109,no,cellular,11,aug,1,-1,0,unknown,no
47,management,married,tertiary,no,0,no,265,no,unknown,5,jun,2,-1,0,unknown,no
55,services,married,secondary,no,283,yes,156,no,unknown,19,may,1,-1,0,unknown,no
28,self-employed,single,tertiary,no,5215,no,673,no,cellular,2,jun,1,-1,0,unknown,no
37,blue-collar,single,secondary,no,847,no,54,no,unknown,20,jun,1,-1,0,unknown,no
34,student,single,unknown,no,5827,no,97,no,cellular,17,nov,2,-1,0,unknown,no
45,blue-collar,single,secondary,no,0,yes,283,no,cellular,16,oct,1,165,3,failure,no
35,blue-collar,single,primary,no,-759,yes,142,no,cellular,31,jul,2,-1,0,unknown,no
32,technician,divorced,tertiary,no,267,no,128,no,cellular,26,may,1,-1,0,unknown,no
26,student,single,unknown,no,2503,no,121,no,cellular,30,apr,1,63,2,failure,no
47,blue-collar,married,secondary,no,3630,yes,133,no,unknown,14,may,4,-1,0,unknown,no
33,technician,married,secondary,no,218,yes,169,yes,telephone,2,mar,4,-1,0,unknown,no
42,management,single,tertiary,no,1146,yes,98,no,unknown,15,may,2,-1,0,unknown,no
31,unemployed,single,unknown,no,167,no,316,no,cellular,20,nov,1,-1,0,unknown,no
30,blue-collar,single,secondary,yes,447,no,426,no,cellular,19,nov,2,189,6,failure,no
40,management,single,secondary,no,10378,yes,523,no,cellular,17,nov,3,-1,0,unknown,no
52,management,married,tertiary,no,-2712,yes,253,yes,cellular,2,apr,1,-1,0,unknown,no
48,admin.,married,secondary,no,191,yes,238,no,cellular,5,feb,3,-1,0,unknown,no
36,blue-collar,divorced,primary,no,17,yes,329,no,cellular,16,jul,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,2235,yes,287,no,cellular,20,nov,2,-1,0,unknown,no
47,blue-collar,married,primary,no,292,no,210,yes,telephone,28,jul,3,-1,0,unknown,no
31,technician,single,secondary,no,433,no,1504,no,cellular,11,aug,2,-1,0,unknown,no
60,retired,married,primary,no,364,yes,631,no,unknown,6,may,2,-1,0,unknown,no
49,blue-collar,married,secondary,no,30,yes,135,no,unknown,5,may,4,-1,0,unknown,no
41,technician,married,secondary,no,335,no,169,no,cellular,18,aug,3,-1,0,unknown,no
67,management,married,secondary,no,1287,no,511,no,cellular,2,feb,1,-1,0,unknown,no
35,technician,married,secondary,no,128,no,456,yes,cellular,29,jan,1,205,2,other,no
34,management,married,tertiary,no,133,yes,65,no,unknown,8,may,1,-1,0,unknown,no
49,technician,married,tertiary,no,-888,no,298,yes,cellular,21,jul,1,-1,0,unknown,no
33,management,divorced,tertiary,yes,280,no,155,yes,cellular,18,nov,1,-1,0,unknown,no
37,blue-collar,divorced,secondary,no,719,yes,118,no,cellular,13,may,1,365,1,failure,no
29,admin.,single,secondary,no,1261,no,605,no,cellular,5,feb,1,-1,0,unknown,no
53,housemaid,married,primary,no,1903,no,827,no,unknown,5,jun,1,-1,0,unknown,no
36,technician,married,tertiary,no,202,no,206,no,cellular,1,jun,1,192,1,failure,no
54,unknown,married,unknown,no,390,no,68,no,cellular,20,aug,5,-1,0,unknown,no
55,blue-collar,divorced,unknown,no,103,yes,769,no,cellular,21,jul,3,-1,0,unknown,no
38,blue-collar,married,primary,no,362,yes,100,no,unknown,8,may,5,-1,0,unknown,no
50,blue-collar,married,secondary,no,907,no,68,yes,cellular,16,jul,1,-1,0,unknown,no
50,entrepreneur,married,primary,no,199,no,228,no,cellular,11,may,2,363,2,failure,no
35,management,married,tertiary,no,4943,yes,295,no,cellular,18,nov,1,124,2,failure,no
35,management,single,tertiary,no,6659,yes,83,no,unknown,21,may,1,-1,0,unknown,no
51,retired,single,tertiary,no,730,yes,287,no,unknown,18,nov,2,-1,0,unknown,no
34,technician,single,secondary,no,664,yes,88,yes,cellular,11,may,2,343,2,other,no
28,blue-collar,single,primary,no,442,no,157,no,cellular,30,jan,2,-1,0,unknown,no
57,management,married,secondary,no,7162,no,83,no,cellular,17,nov,1,-1,0,unknown,no
38,entrepreneur,married,secondary,no,61,yes,170,yes,unknown,28,may,5,-1,0,unknown,no
41,retired,single,primary,no,2579,no,213,no,cellular,13,oct,1,-1,0,unknown,no
38,blue-collar,single,primary,no,1583,yes,386,no,cellular,15,may,1,-1,0,unknown,no
54,technician,single,secondary,no,224,no,134,no,cellular,5,aug,2,-1,0,unknown,no
52,technician,married,secondary,no,851,no,87,no,unknown,17,jun,2,-1,0,unknown,no
35,housemaid,married,tertiary,no,2880,no,42,no,cellular,29,jan,1,-1,0,unknown,no
40,admin.,married,secondary,no,1597,yes,633,no,unknown,30,may,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,0,yes,72,no,cellular,2,jun,1,-1,0,unknown,no
35,management,divorced,tertiary,no,771,yes,221,yes,cellular,18,aug,5,-1,0,unknown,no
41,management,married,tertiary,no,30,no,171,no,cellular,19,aug,7,-1,0,unknown,no
33,technician,married,secondary,no,346,yes,379,yes,cellular,24,jul,1,-1,0,unknown,no
25,admin.,single,secondary,no,184,no,437,yes,telephone,11,jul,7,-1,0,unknown,no
34,management,married,tertiary,no,580,yes,380,no,cellular,10,jul,1,-1,0,unknown,no
28,blue-collar,single,unknown,no,913,yes,580,no,unknown,27,may,2,-1,0,unknown,no
41,admin.,divorced,secondary,no,1967,yes,115,no,cellular,18,may,1,341,1,failure,no
29,student,single,unknown,no,2929,no,91,no,cellular,11,aug,1,-1,0,unknown,no
38,technician,single,secondary,no,103,yes,159,no,cellular,2,feb,1,187,3,failure,no
39,blue-collar,married,secondary,no,661,yes,84,no,cellular,3,feb,4,267,4,failure,no
58,retired,married,secondary,no,19,no,106,yes,cellular,15,jul,3,-1,0,unknown,no
36,self-employed,single,tertiary,no,258,no,230,no,cellular,5,feb,1,-1,0,unknown,no
46,management,divorced,secondary,no,361,yes,86,no,unknown,19,may,7,-1,0,unknown,no
36,management,married,secondary,no,1898,yes,233,yes,unknown,30,may,1,-1,0,unknown,no
59,management,divorced,tertiary,no,0,no,196,no,telephone,30,jul,3,-1,0,unknown,no
36,technician,married,secondary,no,3579,no,308,no,cellular,14,aug,2,-1,0,unknown,no
34,housemaid,married,tertiary,no,1265,yes,397,no,unknown,6,jun,3,-1,0,unknown,no
29,technician,single,tertiary,no,940,yes,757,no,cellular,15,may,1,330,1,failure,no
39,blue-collar,married,secondary,no,854,yes,181,yes,cellular,6,may,1,-1,0,unknown,no
32,self-employed,married,tertiary,no,1464,no,133,no,telephone,14,aug,2,-1,0,unknown,no
29,services,married,secondary,no,3748,no,322,no,cellular,28,may,3,-1,0,unknown,no
53,technician,married,primary,no,6839,yes,77,no,cellular,19,nov,1,-1,0,unknown,no
29,blue-collar,married,primary,no,-235,yes,189,no,cellular,22,jul,1,-1,0,unknown,no
44,management,single,tertiary,yes,12,yes,126,no,cellular,19,nov,2,-1,0,unknown,no
28,student,single,tertiary,no,61,yes,401,no,cellular,16,jul,8,-1,0,unknown,no
37,technician,married,tertiary,no,0,no,76,no,cellular,28,aug,1,-1,0,unknown,no
45,management,divorced,tertiary,no,6269,yes,20,no,cellular,29,jul,2,-1,0,unknown,no
39,blue-collar,married,secondary,no,142,no,424,yes,cellular,14,jul,4,-1,0,unknown,no
34,services,married,secondary,no,24,yes,124,no,unknown,28,may,1,-1,0,unknown,no
32,blue-collar,married,unknown,no,1267,yes,66,no,cellular,18,may,2,-1,0,unknown,no
40,services,married,secondary,no,2346,no,182,no,unknown,16,jun,3,-1,0,unknown,no
30,technician,single,secondary,no,133,yes,113,no,cellular,29,jan,2,-1,0,unknown,no
55,management,married,tertiary,no,16786,no,90,no,cellular,18,nov,1,-1,0,unknown,no
50,management,married,tertiary,no,400,no,343,no,cellular,13,aug,2,-1,0,unknown,no
45,admin.,married,unknown,no,2033,no,48,no,cellular,28,may,4,-1,0,unknown,no
54,management,married,tertiary,no,1938,yes,81,no,telephone,31,jul,7,-1,0,unknown,no
37,admin.,married,secondary,yes,0,no,89,no,unknown,9,jun,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,-164,no,87,no,cellular,7,may,1,-1,0,unknown,no
39,management,married,tertiary,no,1241,yes,138,no,cellular,5,jun,2,-1,0,unknown,no
59,entrepreneur,married,primary,no,0,no,239,no,unknown,19,jun,1,-1,0,unknown,no
40,technician,married,secondary,no,214,no,59,no,cellular,25,aug,6,-1,0,unknown,no
48,management,single,tertiary,no,399,no,126,yes,cellular,7,aug,1,-1,0,unknown,no
73,retired,married,primary,no,1388,no,146,no,cellular,20,jul,3,190,3,success,no
28,self-employed,single,tertiary,no,805,no,116,no,cellular,12,nov,5,170,2,failure,no
50,services,single,secondary,no,1716,yes,272,no,cellular,7,apr,1,-1,0,unknown,no
35,unemployed,married,secondary,no,2228,no,461,no,unknown,19,jun,2,-1,0,unknown,no
45,services,single,secondary,no,1515,no,14,no,unknown,20,jun,4,-1,0,unknown,no
51,self-employed,married,secondary,no,44,yes,79,yes,telephone,21,jul,1,-1,0,unknown,no
47,admin.,single,primary,no,683,no,101,no,cellular,20,nov,1,-1,0,unknown,no
54,blue-collar,divorced,unknown,no,-473,yes,239,no,cellular,14,may,1,351,2,failure,no
54,services,married,secondary,no,4482,yes,97,no,unknown,20,may,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,911,yes,434,no,cellular,20,nov,2,181,5,other,no
74,retired,married,secondary,no,3771,no,159,no,telephone,16,apr,1,-1,0,unknown,no
32,technician,married,secondary,no,1119,no,371,no,cellular,19,nov,2,-1,0,unknown,no
56,management,married,tertiary,no,-6,no,29,no,telephone,31,jul,16,-1,0,unknown,no
57,retired,divorced,secondary,no,-663,yes,210,no,cellular,13,may,1,351,2,failure,no
33,blue-collar,married,secondary,no,686,yes,30,yes,telephone,14,may,6,343,12,other,no
44,blue-collar,married,primary,no,112,yes,225,no,unknown,14,may,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,83,yes,310,yes,unknown,6,may,1,-1,0,unknown,no
48,blue-collar,married,primary,no,418,yes,102,no,unknown,9,may,3,-1,0,unknown,no
38,management,married,secondary,no,3840,yes,62,yes,cellular,17,nov,1,-1,0,unknown,no
26,management,single,tertiary,no,7628,no,263,no,cellular,1,apr,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,-10,yes,106,no,unknown,13,may,1,-1,0,unknown,no
28,management,married,secondary,no,3,yes,112,no,cellular,14,sep,2,24,2,other,no
55,management,married,tertiary,no,1433,no,298,no,unknown,12,jun,3,-1,0,unknown,no
40,technician,married,secondary,no,0,yes,105,yes,cellular,26,jul,2,172,1,failure,no
39,management,married,tertiary,no,756,yes,268,no,unknown,2,jun,1,-1,0,unknown,no
43,services,divorced,secondary,no,313,yes,155,no,cellular,8,may,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,4996,yes,205,no,unknown,20,may,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,74,no,248,no,cellular,23,jul,2,-1,0,unknown,no
53,technician,married,tertiary,no,431,yes,55,no,cellular,5,may,1,328,1,failure,no
44,unemployed,divorced,secondary,no,522,no,411,no,cellular,7,apr,1,-1,0,unknown,no
42,housemaid,married,primary,no,0,no,83,yes,cellular,11,jul,2,-1,0,unknown,no
59,retired,married,tertiary,no,1296,no,862,no,cellular,11,aug,11,-1,0,unknown,no
32,blue-collar,single,secondary,no,435,yes,373,no,unknown,21,may,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,2128,yes,98,no,telephone,17,apr,1,-1,0,unknown,no
30,management,single,secondary,no,-383,yes,170,no,cellular,18,may,1,-1,0,unknown,no
38,technician,single,secondary,no,1019,yes,249,no,cellular,6,may,1,-1,0,unknown,no
40,blue-collar,single,primary,no,1780,no,114,yes,unknown,11,jun,1,-1,0,unknown,no
34,management,single,tertiary,no,431,no,401,no,cellular,16,jul,1,-1,0,unknown,no
33,technician,single,tertiary,no,8097,no,500,yes,cellular,21,aug,2,-1,0,unknown,no
27,unemployed,single,secondary,no,0,yes,53,no,cellular,21,jul,6,-1,0,unknown,no
39,blue-collar,married,secondary,no,138,no,61,no,unknown,9,jun,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,292,yes,84,yes,unknown,6,jun,2,-1,0,unknown,no
55,services,married,tertiary,no,606,no,114,yes,cellular,18,nov,2,-1,0,unknown,no
59,blue-collar,married,secondary,no,0,yes,226,no,unknown,5,may,1,-1,0,unknown,no
37,management,married,tertiary,no,26,no,151,no,cellular,17,jun,7,62,4,failure,no
38,services,single,secondary,no,322,yes,61,no,unknown,26,may,1,-1,0,unknown,no
20,admin.,single,secondary,no,336,no,133,yes,cellular,5,jun,1,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,36935,yes,41,no,cellular,21,nov,1,-1,0,unknown,no
48,admin.,married,unknown,no,0,yes,85,no,cellular,8,may,1,168,2,failure,no
36,management,married,tertiary,no,928,yes,239,no,cellular,20,apr,1,-1,0,unknown,no
30,management,single,tertiary,no,2,no,19,no,cellular,27,aug,21,-1,0,unknown,no
45,management,married,tertiary,no,2220,yes,128,no,cellular,11,jul,2,-1,0,unknown,no
31,blue-collar,divorced,secondary,no,1125,no,548,yes,unknown,15,may,1,-1,0,unknown,no
40,technician,married,secondary,no,503,yes,127,no,unknown,14,may,3,-1,0,unknown,no
58,entrepreneur,married,tertiary,no,2920,yes,136,no,unknown,9,jun,1,-1,0,unknown,no
35,blue-collar,married,primary,no,4319,no,266,no,cellular,16,apr,1,-1,0,unknown,no
42,management,married,tertiary,no,0,no,81,no,cellular,6,aug,3,-1,0,unknown,no
48,blue-collar,married,primary,no,1080,yes,197,no,cellular,11,may,2,-1,0,unknown,no
52,technician,single,secondary,no,36,yes,335,no,unknown,16,may,1,-1,0,unknown,no
30,services,single,tertiary,no,803,no,243,no,cellular,30,apr,1,-1,0,unknown,no
43,blue-collar,married,primary,no,8,no,245,no,telephone,7,jul,5,-1,0,unknown,no
43,blue-collar,married,secondary,no,833,no,156,no,cellular,17,jul,1,-1,0,unknown,no
30,management,single,tertiary,no,3410,yes,140,no,cellular,18,may,1,-1,0,unknown,no
46,technician,married,unknown,no,605,yes,780,no,cellular,20,apr,2,-1,0,unknown,no
43,entrepreneur,married,tertiary,no,13342,yes,465,no,cellular,18,nov,1,-1,0,unknown,no
36,admin.,married,tertiary,no,586,yes,126,no,cellular,28,jan,1,-1,0,unknown,no
42,management,married,tertiary,no,559,no,88,no,cellular,19,aug,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,4910,yes,1090,no,cellular,3,apr,1,-1,0,unknown,no
50,management,single,secondary,no,4527,yes,140,no,cellular,14,may,1,-1,0,unknown,no
25,blue-collar,single,primary,no,-221,yes,250,no,unknown,23,may,1,-1,0,unknown,no
36,management,married,tertiary,no,242,yes,20,no,cellular,14,may,1,-1,0,unknown,no
59,retired,divorced,primary,no,20,no,298,no,cellular,10,jul,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,797,yes,72,no,telephone,25,jul,8,-1,0,unknown,no
45,management,married,primary,no,321,yes,918,no,cellular,30,jul,4,-1,0,unknown,no
49,entrepreneur,married,tertiary,no,313,yes,42,no,cellular,17,nov,2,188,2,failure,no
54,technician,divorced,secondary,no,136,no,151,yes,cellular,10,jul,4,-1,0,unknown,no
33,admin.,married,secondary,no,0,yes,160,yes,cellular,9,jul,1,-1,0,unknown,no
67,technician,married,secondary,no,0,no,1152,no,cellular,13,aug,2,188,1,success,no
31,admin.,married,secondary,no,54,yes,226,no,cellular,21,nov,1,-1,0,unknown,no
59,blue-collar,divorced,secondary,no,0,no,237,yes,cellular,15,jul,4,-1,0,unknown,no
28,admin.,single,tertiary,no,373,yes,126,no,cellular,4,feb,1,-1,0,unknown,no
58,management,divorced,tertiary,no,577,no,1244,no,unknown,15,may,3,-1,0,unknown,no
30,services,divorced,secondary,no,0,no,89,no,cellular,29,jan,1,-1,0,unknown,no
53,retired,married,secondary,no,1296,yes,115,no,unknown,17,jun,1,-1,0,unknown,no
51,unknown,married,unknown,no,2642,no,52,no,cellular,29,jul,6,-1,0,unknown,no
47,blue-collar,married,secondary,no,3237,yes,198,no,unknown,15,may,3,-1,0,unknown,no
30,management,single,tertiary,no,1191,no,381,no,cellular,11,aug,4,-1,0,unknown,no
38,management,married,tertiary,no,2278,yes,244,yes,cellular,13,may,1,-1,0,unknown,no
53,technician,single,secondary,no,-165,yes,89,no,cellular,9,jul,1,-1,0,unknown,no
59,retired,married,unknown,no,178,yes,330,no,telephone,11,jul,2,-1,0,unknown,no
57,unemployed,married,tertiary,no,209,no,453,no,unknown,19,jun,1,-1,0,unknown,no
36,self-employed,single,tertiary,no,3560,no,409,no,unknown,2,jun,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,490,yes,386,no,unknown,5,may,2,-1,0,unknown,no
56,technician,single,secondary,no,3499,yes,248,no,unknown,29,may,3,-1,0,unknown,no
38,unemployed,married,secondary,no,995,no,84,no,unknown,26,jul,1,-1,0,unknown,no
47,management,married,unknown,no,1128,no,65,no,cellular,28,jan,2,-1,0,unknown,no
30,self-employed,married,tertiary,no,163,yes,149,no,cellular,18,may,1,362,8,other,no
42,entrepreneur,single,primary,no,103,yes,156,no,unknown,19,may,5,-1,0,unknown,no
34,management,divorced,tertiary,no,70,yes,5,no,unknown,22,jul,1,701,6,other,no
29,services,married,secondary,no,191,yes,87,no,cellular,17,apr,1,-1,0,unknown,no
49,management,married,secondary,no,1601,no,47,no,cellular,29,jul,5,-1,0,unknown,no
59,management,married,tertiary,no,287,yes,818,no,cellular,20,apr,2,242,8,failure,no
30,management,single,tertiary,no,199,no,131,yes,cellular,28,jul,7,-1,0,unknown,no
37,technician,married,secondary,no,177,yes,464,no,cellular,16,jul,3,-1,0,unknown,no
27,admin.,single,tertiary,no,832,no,336,no,cellular,21,apr,1,-1,0,unknown,no
24,student,single,secondary,no,493,yes,85,no,cellular,13,may,4,358,1,other,no
55,management,married,tertiary,no,13578,no,247,no,cellular,29,oct,2,-1,0,unknown,no
60,technician,divorced,secondary,no,-50,no,433,no,cellular,28,aug,12,-1,0,unknown,no
30,services,married,secondary,no,292,yes,651,yes,cellular,15,apr,4,-1,0,unknown,no
34,blue-collar,divorced,secondary,no,0,yes,150,no,cellular,5,may,1,-1,0,unknown,no
36,admin.,married,secondary,no,0,no,113,yes,cellular,29,jul,8,-1,0,unknown,no
44,blue-collar,married,secondary,no,294,yes,66,no,unknown,19,may,2,-1,0,unknown,no
38,management,married,tertiary,no,-558,yes,533,no,cellular,21,jul,1,-1,0,unknown,no
60,management,married,tertiary,yes,-311,no,151,no,cellular,25,aug,6,-1,0,unknown,no
58,services,married,secondary,no,688,no,152,no,cellular,6,aug,2,-1,0,unknown,no
30,admin.,single,secondary,no,-548,yes,70,yes,cellular,28,jul,2,-1,0,unknown,no
39,technician,married,tertiary,no,94,no,70,no,cellular,7,aug,2,-1,0,unknown,no
44,housemaid,single,secondary,no,299,no,186,no,cellular,20,nov,1,-1,0,unknown,no
32,management,married,secondary,no,6217,yes,486,yes,cellular,18,nov,2,181,2,failure,no
32,blue-collar,married,primary,no,494,yes,252,no,unknown,26,may,2,-1,0,unknown,no
47,admin.,single,secondary,no,594,yes,161,no,unknown,7,may,1,-1,0,unknown,no
37,technician,married,tertiary,yes,0,yes,93,no,unknown,14,may,14,-1,0,unknown,no
86,retired,divorced,unknown,no,157,no,147,no,telephone,7,sep,1,-1,0,unknown,no
38,technician,married,secondary,no,183,yes,256,no,cellular,16,apr,3,339,2,failure,no
31,management,married,tertiary,no,22867,yes,241,no,unknown,27,may,2,-1,0,unknown,no
49,services,single,secondary,no,1884,yes,43,no,cellular,8,may,1,-1,0,unknown,no
53,retired,married,primary,no,0,no,747,yes,unknown,27,jun,1,-1,0,unknown,no
55,management,divorced,tertiary,no,446,no,159,no,cellular,2,feb,1,-1,0,unknown,no
30,management,single,tertiary,no,114,no,65,no,cellular,14,aug,4,-1,0,unknown,no
41,management,married,tertiary,no,217,no,328,no,cellular,19,nov,1,-1,0,unknown,no
31,services,married,secondary,no,1783,yes,219,yes,cellular,6,may,1,-1,0,unknown,no
39,services,married,secondary,no,208,no,122,yes,cellular,9,feb,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,1311,yes,746,no,unknown,14,may,1,-1,0,unknown,no
45,management,divorced,tertiary,no,2813,yes,43,no,cellular,13,may,1,-1,0,unknown,no
42,management,married,tertiary,no,783,yes,77,no,cellular,19,nov,2,128,3,failure,no
35,management,single,tertiary,no,243,yes,102,no,unknown,12,may,3,-1,0,unknown,no
43,self-employed,married,secondary,no,5704,yes,139,no,cellular,6,aug,2,-1,0,unknown,no
54,management,married,secondary,no,2895,yes,20,no,cellular,9,feb,2,256,1,failure,no
43,blue-collar,married,primary,no,377,no,11,yes,unknown,20,jun,5,-1,0,unknown,no
33,admin.,married,secondary,no,2,yes,201,no,unknown,20,may,1,-1,0,unknown,no
31,management,single,tertiary,no,153,no,65,no,cellular,9,feb,3,-1,0,unknown,no
42,unemployed,married,secondary,no,-165,yes,179,yes,unknown,27,may,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,2764,yes,158,no,cellular,13,may,1,357,1,failure,no
36,blue-collar,married,secondary,no,6699,yes,201,no,cellular,20,apr,3,-1,0,unknown,no
51,services,married,secondary,no,7,yes,8,no,cellular,31,jul,30,-1,0,unknown,no
50,blue-collar,married,primary,no,2590,yes,257,no,unknown,9,may,6,-1,0,unknown,no
32,student,single,secondary,no,14,no,144,no,cellular,19,aug,3,136,1,other,no
37,management,married,tertiary,no,2672,yes,549,no,cellular,11,aug,1,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,881,yes,162,yes,cellular,20,apr,1,-1,0,unknown,no
52,blue-collar,married,primary,no,4793,yes,176,no,unknown,6,jun,2,-1,0,unknown,no
30,admin.,divorced,secondary,no,370,yes,160,no,unknown,15,may,1,-1,0,unknown,no
38,management,single,tertiary,no,6836,yes,374,no,unknown,29,may,4,-1,0,unknown,no
50,blue-collar,married,primary,no,859,yes,56,yes,telephone,9,feb,5,196,7,failure,no
32,blue-collar,single,secondary,no,1940,yes,299,yes,unknown,13,may,3,-1,0,unknown,no
24,blue-collar,single,primary,no,1033,yes,283,no,cellular,24,nov,1,-1,0,unknown,no
36,management,married,tertiary,no,532,yes,603,no,cellular,14,may,1,-1,0,unknown,no
42,technician,single,secondary,no,-321,no,230,no,cellular,28,jan,2,-1,0,unknown,no
50,blue-collar,married,primary,no,383,no,382,no,telephone,2,oct,2,-1,0,unknown,no
41,blue-collar,married,primary,no,865,no,19,yes,unknown,19,may,5,-1,0,unknown,no
34,admin.,single,secondary,no,1352,yes,126,no,cellular,20,apr,1,334,3,other,no
29,technician,married,tertiary,no,-722,no,121,yes,unknown,27,jun,4,-1,0,unknown,no
47,management,married,secondary,no,1144,no,324,yes,cellular,29,jan,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,794,yes,342,no,cellular,5,feb,1,252,1,other,no
49,self-employed,married,secondary,no,2061,yes,137,yes,unknown,30,may,3,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,36,yes,109,no,unknown,12,may,2,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,734,yes,295,no,cellular,7,may,1,168,4,other,no
36,services,single,secondary,no,99,no,256,no,unknown,17,jun,9,-1,0,unknown,no
44,blue-collar,married,secondary,no,879,yes,383,no,cellular,3,apr,1,-1,0,unknown,no
29,management,married,tertiary,no,0,yes,91,no,telephone,15,jul,2,-1,0,unknown,no
33,management,single,tertiary,no,4128,yes,456,no,unknown,12,may,6,-1,0,unknown,no
40,admin.,married,secondary,no,0,yes,193,no,unknown,23,may,2,-1,0,unknown,no
33,management,single,tertiary,no,275,no,348,no,cellular,18,nov,1,-1,0,unknown,no
54,management,married,tertiary,no,6525,yes,133,no,cellular,19,nov,1,170,3,failure,no
32,management,single,tertiary,no,9317,no,92,no,cellular,2,nov,3,-1,0,unknown,no
57,management,married,tertiary,no,350,no,87,no,telephone,4,may,3,-1,0,unknown,no
46,management,married,tertiary,no,699,no,241,no,cellular,2,feb,1,-1,0,unknown,no
30,blue-collar,single,secondary,no,906,yes,218,yes,unknown,21,may,7,-1,0,unknown,no
35,management,married,secondary,no,97,yes,135,no,unknown,29,may,4,-1,0,unknown,no
36,admin.,single,secondary,no,115,no,134,no,cellular,4,may,3,91,1,failure,no
37,admin.,married,secondary,no,36,yes,428,no,unknown,13,may,1,-1,0,unknown,no
41,admin.,divorced,secondary,no,1076,yes,77,no,cellular,3,jun,2,391,2,other,no
38,blue-collar,single,secondary,no,-56,yes,247,yes,unknown,6,jun,2,-1,0,unknown,no
34,admin.,single,secondary,no,1504,yes,395,no,unknown,12,may,3,-1,0,unknown,no
45,services,single,secondary,no,482,yes,637,yes,unknown,30,may,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,208,no,333,no,unknown,20,jun,15,-1,0,unknown,no
42,management,married,tertiary,no,441,no,296,no,cellular,7,aug,9,-1,0,unknown,no
